booking_id,customer_id,service_type,service_price,booking_date,appointment_date,appointment_hour,booking_lead_time_days,past_visit_count,past_cancellation_count,past_no_show_count,payment_method,branch,day_of_week,is_weekend,customer_age,gender,appointment_outcome
BK_08832,CUST_1399,Haircut,500,2025-10-13,2025-10-14,20,1,2,0,0,Card on File,Jayanagar,Tuesday,0,26,Male,Show
BK_08833,CUST_1921,Haircut,500,2025-11-20,2025-11-26,19,6,6,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,38,Female,No-Show
BK_08834,CUST_0610,Haircut,500,2026-01-15,2026-01-18,19,3,1,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,18,Male,Show
BK_08835,CUST_1716,Hair Coloring,2500,2026-01-01,2026-01-02,19,1,5,0,0,Online Prepaid,Whitefield,Friday,0,29,Female,Show
BK_08836,CUST_1847,Hair Treatment,4000,2025-12-05,2025-12-06,19,1,14,0,0,Online Prepaid,HSR Layout,Saturday,1,31,Male,Show
BK_08837,CUST_1015,Facial,1500,2025-11-26,2025-12-13,13,17,11,1,0,Card on File,Indiranagar,Saturday,1,18,Female,Show
BK_08838,CUST_0540,Bridal Package,15000,2025-12-25,2026-01-02,19,8,5,0,0,Card on File,Jayanagar,Friday,0,24,Other,Show
BK_08839,CUST_1283,Hair Treatment,4000,2025-08-31,2025-09-21,12,21,4,0,0,Card on File,Koramangala,Sunday,1,25,Female,Show
BK_08840,CUST_1001,Haircut,500,2026-01-31,2026-02-05,17,5,2,0,0,Pay at Salon (Cash),Whitefield,Thursday,0,18,Other,No-Show
BK_08841,CUST_0829,Hair Coloring,2500,2025-11-11,2025-11-12,11,1,3,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,27,Female,Show
BK_08842,CUST_0631,Spa & Massage,3000,2025-12-06,2025-12-08,14,2,5,0,0,Pay at Salon (Cash),Jayanagar,Monday,0,27,Other,Show
BK_08843,CUST_1523,Hair Treatment,4000,2026-02-20,2026-02-21,13,1,15,0,0,Online Prepaid,Whitefield,Saturday,1,31,Female,Show
BK_08844,CUST_0170,Facial,1500,2025-11-30,2025-12-02,19,2,8,0,0,Online Prepaid,Jayanagar,Tuesday,0,30,Male,Show
BK_08845,CUST_1538,Hair Coloring,2500,2025-10-28,2025-10-29,12,1,1,0,0,Online Prepaid,Indiranagar,Wednesday,0,33,Female,Show
BK_08846,CUST_0980,Haircut,500,2026-01-19,2026-01-23,13,4,4,0,0,Card on File,Indiranagar,Friday,0,33,Female,No-Show
BK_08847,CUST_1495,Hair Coloring,2500,2025-11-21,2025-11-22,19,1,1,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,31,Female,Show
BK_08848,CUST_1124,Hair Coloring,2500,2025-09-14,2025-09-16,16,2,2,0,0,Card on File,Jayanagar,Tuesday,0,22,Female,Show
BK_08849,CUST_1625,Hair Treatment,4000,2025-09-04,2025-09-05,18,1,4,0,0,UPI Prepaid,HSR Layout,Friday,0,39,Female,Show
BK_08850,CUST_0301,Haircut,500,2026-01-15,2026-01-17,13,2,5,0,0,Online Prepaid,HSR Layout,Saturday,1,40,Male,Show
BK_08851,CUST_0960,Hair Coloring,2500,2026-02-02,2026-02-04,10,2,2,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,35,Female,Show
BK_08852,CUST_0675,Haircut,500,2025-09-30,2025-10-02,14,2,2,0,0,Card on File,HSR Layout,Thursday,0,24,Male,Show
BK_08853,CUST_0848,Hair Treatment,4000,2025-09-20,2025-09-29,11,9,1,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,18,Male,Show
BK_08854,CUST_0780,Spa & Massage,3000,2025-08-24,2025-08-29,13,5,13,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,26,Male,No-Show
BK_08855,CUST_0537,Haircut,500,2025-10-26,2025-10-31,20,5,1,0,0,Online Prepaid,Jayanagar,Friday,0,40,Female,No-Show
BK_08856,CUST_1755,Haircut,500,2025-10-09,2025-10-13,13,4,5,0,0,Card on File,Jayanagar,Monday,0,39,Female,No-Show
BK_08857,CUST_0628,Spa & Massage,3000,2025-10-17,2025-10-28,19,11,3,0,0,Card on File,HSR Layout,Tuesday,0,20,Male,No-Show
BK_08858,CUST_1378,Facial,1500,2025-11-10,2025-11-11,18,1,29,1,0,Card on File,Koramangala,Tuesday,0,34,Female,Show
BK_08859,CUST_0232,Hair Treatment,4000,2025-11-04,2025-11-07,9,3,1,0,0,Card on File,Koramangala,Friday,0,25,Male,No-Show
BK_08860,CUST_0963,Haircut,500,2026-02-10,2026-02-11,11,1,5,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,30,Female,Show
BK_08861,CUST_1242,Haircut,500,2025-11-08,2025-11-13,14,5,5,0,0,Online Prepaid,Jayanagar,Thursday,0,31,Female,Show
BK_08862,CUST_1627,Hair Coloring,2500,2025-09-25,2025-10-20,18,25,12,0,0,Online Prepaid,Koramangala,Monday,0,30,Other,Show
BK_08863,CUST_0856,Hair Coloring,2500,2025-12-04,2025-12-05,17,1,8,0,0,Pay at Salon (Cash),Koramangala,Friday,0,32,Male,Show
BK_08864,CUST_1280,Spa & Massage,3000,2025-10-25,2025-10-28,11,3,6,0,0,UPI Prepaid,Jayanagar,Tuesday,0,48,Female,Show
BK_08865,CUST_1208,Spa & Massage,3000,2025-11-25,2025-12-08,13,13,3,0,0,UPI Prepaid,Koramangala,Monday,0,31,Male,Show
BK_08866,CUST_0785,Haircut,500,2025-10-14,2025-10-23,14,9,2,0,0,Online Prepaid,Koramangala,Thursday,0,30,Male,Show
BK_08867,CUST_0897,Hair Coloring,2500,2026-01-22,2026-01-29,15,7,6,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,22,Female,Show
BK_08868,CUST_0018,Facial,1500,2025-08-30,2025-09-11,18,12,5,0,0,UPI Prepaid,Koramangala,Thursday,0,39,Male,Show
BK_08869,CUST_1075,Hair Coloring,2500,2025-12-08,2025-12-10,18,2,1,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,55,Male,Show
BK_08870,CUST_1217,Haircut,500,2026-01-18,2026-02-04,13,17,8,0,0,Online Prepaid,Indiranagar,Wednesday,0,23,Female,No-Show
BK_08871,CUST_0038,Haircut,500,2025-10-05,2025-10-06,13,1,4,0,0,Online Prepaid,Koramangala,Monday,0,18,Female,Show
BK_08872,CUST_0636,Spa & Massage,3000,2025-09-07,2025-09-10,13,3,4,0,0,Online Prepaid,HSR Layout,Wednesday,0,27,Female,Show
BK_08873,CUST_1608,Bridal Package,15000,2025-10-13,2025-10-16,11,3,7,0,0,Online Prepaid,Koramangala,Thursday,0,24,Female,No-Show
BK_08874,CUST_1758,Facial,1500,2025-11-26,2025-11-27,20,1,3,0,0,Pay at Salon (Cash),Koramangala,Thursday,0,30,Female,Show
BK_08875,CUST_1280,Spa & Massage,3000,2026-02-12,2026-02-21,9,9,6,0,0,Online Prepaid,Koramangala,Saturday,1,48,Female,Show
BK_08876,CUST_1671,Hair Coloring,2500,2025-12-13,2026-01-01,11,19,1,0,0,Online Prepaid,Whitefield,Thursday,0,18,Male,No-Show
BK_08877,CUST_0298,Haircut,500,2025-12-18,2025-12-23,11,5,4,0,0,Card on File,Jayanagar,Tuesday,0,22,Male,Show
BK_08878,CUST_1658,Haircut,500,2025-11-12,2025-11-14,19,2,9,1,0,Pay at Salon (Cash),Jayanagar,Friday,0,31,Other,No-Show
BK_08879,CUST_0164,Haircut,500,2025-11-14,2025-11-20,19,6,1,0,0,Pay at Salon (Cash),HSR Layout,Thursday,0,25,Female,Show
BK_08880,CUST_1578,Spa & Massage,3000,2025-08-28,2025-09-02,11,5,7,0,0,Card on File,Indiranagar,Tuesday,0,37,Female,Show
BK_08881,CUST_1675,Spa & Massage,3000,2025-12-02,2025-12-03,12,1,1,0,0,Card on File,Whitefield,Wednesday,0,42,Female,Show
BK_08882,CUST_1919,Haircut,500,2025-10-08,2025-10-10,18,2,3,0,0,UPI Prepaid,Koramangala,Friday,0,31,Female,Show
BK_08883,CUST_1662,Spa & Massage,3000,2026-01-09,2026-01-11,18,2,1,0,0,Online Prepaid,Indiranagar,Sunday,1,29,Other,Show
BK_08884,CUST_1566,Haircut,500,2025-09-25,2025-10-01,18,6,11,0,0,Pay at Salon (Cash),HSR Layout,Wednesday,0,28,Female,Show
BK_08885,CUST_1327,Haircut,500,2025-09-03,2025-09-08,18,5,22,0,0,Card on File,HSR Layout,Monday,0,19,Male,Show
BK_08886,CUST_0669,Haircut,500,2026-01-08,2026-01-16,18,8,1,0,0,UPI Prepaid,Whitefield,Friday,0,31,Male,Show
BK_08887,CUST_1198,Spa & Massage,3000,2026-01-25,2026-01-29,12,4,1,0,0,UPI Prepaid,HSR Layout,Thursday,0,41,Female,Show
BK_08888,CUST_0677,Hair Coloring,2500,2025-10-17,2025-10-24,18,7,3,0,0,Online Prepaid,Indiranagar,Friday,0,26,Male,Show
BK_08889,CUST_0559,Hair Treatment,4000,2025-12-06,2025-12-10,13,4,2,0,0,Online Prepaid,Indiranagar,Wednesday,0,38,Female,Show
BK_08890,CUST_0716,Haircut,500,2025-09-10,2025-09-14,19,4,15,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,30,Female,Show
BK_08891,CUST_1067,Haircut,500,2025-11-02,2025-11-16,20,14,7,0,0,Card on File,Whitefield,Sunday,1,26,Male,Show
BK_08892,CUST_0618,Hair Coloring,2500,2025-09-12,2025-09-20,19,8,4,0,0,Pay at Salon (Cash),HSR Layout,Saturday,1,30,Male,Show
BK_08893,CUST_0332,Hair Treatment,4000,2025-09-20,2025-09-22,12,2,3,0,0,Card on File,HSR Layout,Monday,0,46,Male,Show
BK_08894,CUST_1322,Facial,1500,2025-11-25,2025-11-28,11,3,2,0,0,Card on File,HSR Layout,Friday,0,19,Male,Show
BK_08895,CUST_1267,Hair Coloring,2500,2025-09-28,2025-10-11,14,13,10,0,0,Online Prepaid,Indiranagar,Saturday,1,50,Female,Show
BK_08896,CUST_0986,Haircut,500,2025-12-13,2025-12-17,16,4,14,0,1,UPI Prepaid,Whitefield,Wednesday,0,58,Female,Show
BK_08897,CUST_0237,Haircut,500,2026-01-10,2026-01-21,9,11,7,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,40,Female,No-Show
BK_08898,CUST_1050,Spa & Massage,3000,2025-11-13,2025-11-22,11,9,4,0,0,Card on File,Jayanagar,Saturday,1,18,Male,No-Show
BK_08899,CUST_1164,Facial,1500,2026-01-28,2026-02-02,19,5,2,0,0,Pay at Salon (Cash),Whitefield,Monday,0,38,Male,Show
BK_08900,CUST_0875,Haircut,500,2026-01-29,2026-02-01,19,3,15,1,0,UPI Prepaid,HSR Layout,Sunday,1,22,Male,No-Show
BK_08901,CUST_0640,Haircut,500,2025-10-02,2025-10-04,20,2,1,0,0,Online Prepaid,HSR Layout,Saturday,1,42,Female,Show
BK_08902,CUST_1286,Haircut,500,2026-01-07,2026-01-10,9,3,7,0,0,UPI Prepaid,Indiranagar,Saturday,1,28,Female,Show
BK_08903,CUST_1654,Haircut,500,2026-01-18,2026-01-23,11,5,12,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,23,Male,Show
BK_08904,CUST_1694,Facial,1500,2025-11-12,2025-11-13,12,1,10,1,0,Online Prepaid,Whitefield,Thursday,0,39,Male,No-Show
BK_08905,CUST_1573,Haircut,500,2026-01-28,2026-02-08,19,11,15,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,32,Female,Show
BK_08906,CUST_0216,Haircut,500,2025-08-30,2025-08-31,20,1,6,0,0,UPI Prepaid,Whitefield,Sunday,1,42,Female,No-Show
BK_08907,CUST_0333,Haircut,500,2025-08-29,2025-08-30,18,1,8,0,0,Card on File,Indiranagar,Saturday,1,52,Female,Show
BK_08908,CUST_0279,Bridal Package,15000,2025-10-27,2025-11-02,10,6,12,0,0,UPI Prepaid,Koramangala,Sunday,1,27,Male,Show
BK_08909,CUST_1457,Facial,1500,2025-12-22,2025-12-26,18,4,5,0,0,Card on File,Koramangala,Friday,0,24,Female,No-Show
BK_08910,CUST_0488,Spa & Massage,3000,2026-01-14,2026-01-24,18,10,1,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,39,Female,Show
BK_08911,CUST_1842,Facial,1500,2025-11-23,2025-11-26,14,3,1,0,0,Card on File,Indiranagar,Wednesday,0,34,Female,Show
BK_08912,CUST_1674,Hair Coloring,2500,2025-11-18,2025-11-22,12,4,1,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,49,Female,No-Show
BK_08913,CUST_0591,Spa & Massage,3000,2026-02-17,2026-02-18,19,1,6,0,0,Card on File,Koramangala,Wednesday,0,24,Female,Show
BK_08914,CUST_1907,Spa & Massage,3000,2026-02-01,2026-02-07,19,6,1,0,0,UPI Prepaid,Jayanagar,Saturday,1,21,Female,Show
BK_08915,CUST_1300,Hair Coloring,2500,2025-08-31,2025-09-10,18,10,11,0,0,UPI Prepaid,HSR Layout,Wednesday,0,51,Female,Show
BK_08916,CUST_1219,Haircut,500,2025-12-30,2026-01-09,10,10,1,0,0,Card on File,Indiranagar,Friday,0,27,Male,Show
BK_08917,CUST_0516,Facial,1500,2025-12-16,2025-12-18,14,2,22,1,0,Card on File,Indiranagar,Thursday,0,32,Female,Show
BK_08918,CUST_1272,Facial,1500,2025-08-31,2025-09-01,13,1,2,0,0,Pay at Salon (Cash),Koramangala,Monday,0,45,Female,Show
BK_08919,CUST_0037,Spa & Massage,3000,2026-02-20,2026-02-21,20,1,9,0,0,Online Prepaid,HSR Layout,Saturday,1,45,Female,Show
BK_08920,CUST_0269,Haircut,500,2025-11-19,2025-11-27,11,8,14,0,0,Online Prepaid,Koramangala,Thursday,0,18,Female,No-Show
BK_08921,CUST_0430,Haircut,500,2025-09-03,2025-09-11,13,8,1,0,0,Online Prepaid,Koramangala,Thursday,0,19,Female,Show
BK_08922,CUST_1789,Facial,1500,2025-10-03,2025-10-07,16,4,3,0,0,Card on File,HSR Layout,Tuesday,0,32,Male,Show
BK_08923,CUST_1420,Hair Treatment,4000,2026-02-13,2026-02-16,18,3,1,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,18,Female,Show
BK_08924,CUST_0503,Haircut,500,2025-11-14,2025-11-17,18,3,14,0,0,Online Prepaid,Whitefield,Monday,0,32,Male,No-Show
BK_08925,CUST_0890,Hair Coloring,2500,2025-09-29,2025-09-30,18,1,10,0,0,UPI Prepaid,Whitefield,Tuesday,0,18,Female,Show
BK_08926,CUST_0318,Facial,1500,2025-09-01,2025-09-03,10,2,6,0,0,Card on File,Jayanagar,Wednesday,0,34,Male,No-Show
BK_08927,CUST_1425,Hair Treatment,4000,2026-02-08,2026-02-09,14,1,9,0,0,Pay at Salon (Cash),Koramangala,Monday,0,18,Male,Show
BK_08928,CUST_1804,Haircut,500,2025-11-08,2025-11-12,14,4,5,0,0,Online Prepaid,Jayanagar,Wednesday,0,26,Female,Show
BK_08929,CUST_0197,Hair Treatment,4000,2025-11-26,2025-12-04,18,8,1,0,0,Online Prepaid,Koramangala,Thursday,0,37,Other,Show
BK_08930,CUST_0825,Haircut,500,2025-12-31,2026-01-03,19,3,9,0,0,UPI Prepaid,Koramangala,Saturday,1,35,Female,Show
BK_08931,CUST_0933,Haircut,500,2025-09-17,2025-09-18,18,1,5,0,0,Card on File,Koramangala,Thursday,0,43,Male,No-Show
BK_08932,CUST_1705,Hair Treatment,4000,2025-12-25,2025-12-29,10,4,1,0,0,Pay at Salon (Cash),Koramangala,Monday,0,18,Female,No-Show
BK_08933,CUST_1741,Hair Treatment,4000,2025-08-09,2025-09-08,14,30,1,0,0,Online Prepaid,HSR Layout,Monday,0,22,Female,Show
BK_08934,CUST_0331,Hair Treatment,4000,2025-08-26,2025-08-30,19,4,7,0,0,UPI Prepaid,HSR Layout,Saturday,1,30,Female,No-Show
BK_08935,CUST_1504,Haircut,500,2025-10-26,2025-10-29,13,3,8,0,0,UPI Prepaid,Koramangala,Wednesday,0,30,Female,Show
BK_08936,CUST_0272,Haircut,500,2026-01-15,2026-01-23,12,8,5,0,0,UPI Prepaid,Jayanagar,Friday,0,28,Female,Show
BK_08937,CUST_1020,Hair Coloring,2500,2026-01-11,2026-01-15,17,4,4,0,0,Online Prepaid,Jayanagar,Thursday,0,18,Male,Show
BK_08938,CUST_1359,Haircut,500,2025-10-10,2025-10-18,11,8,2,0,0,UPI Prepaid,Whitefield,Saturday,1,45,Female,Show
BK_08939,CUST_1481,Hair Treatment,4000,2025-09-16,2025-09-18,12,2,1,0,0,Online Prepaid,HSR Layout,Thursday,0,38,Male,No-Show
BK_08940,CUST_0836,Hair Coloring,2500,2025-09-04,2025-09-10,12,6,5,0,0,Online Prepaid,Koramangala,Wednesday,0,24,Female,Show
BK_08941,CUST_0100,Bridal Package,15000,2025-11-28,2025-12-03,20,5,1,0,0,Online Prepaid,Indiranagar,Wednesday,0,36,Male,Show
BK_08942,CUST_1812,Hair Coloring,2500,2025-12-08,2025-12-12,14,4,7,0,0,Card on File,Koramangala,Friday,0,29,Female,Show
BK_08943,CUST_1297,Hair Coloring,2500,2025-09-21,2025-10-06,19,15,2,0,0,UPI Prepaid,Indiranagar,Monday,0,28,Male,Show
BK_08944,CUST_1499,Facial,1500,2025-09-02,2025-09-07,15,5,1,0,0,Online Prepaid,Indiranagar,Sunday,1,51,Female,Show
BK_08945,CUST_0217,Hair Treatment,4000,2025-11-01,2025-11-07,17,6,7,0,0,UPI Prepaid,Whitefield,Friday,0,43,Male,Show
BK_08946,CUST_1053,Haircut,500,2025-11-20,2025-11-21,18,1,3,0,0,Card on File,Indiranagar,Friday,0,34,Female,Show
BK_08947,CUST_1600,Spa & Massage,3000,2026-01-17,2026-01-20,18,3,4,0,0,Online Prepaid,Whitefield,Tuesday,0,18,Female,No-Show
BK_08948,CUST_1433,Hair Treatment,4000,2025-10-08,2025-10-27,11,19,16,1,1,Pay at Salon (Cash),Jayanagar,Monday,0,22,Male,No-Show
BK_08949,CUST_1836,Haircut,500,2026-01-26,2026-02-08,14,13,8,0,0,UPI Prepaid,Whitefield,Sunday,1,48,Female,Show
BK_08950,CUST_1873,Haircut,500,2026-01-26,2026-02-02,9,7,15,0,0,Online Prepaid,Indiranagar,Monday,0,32,Male,Show
BK_08951,CUST_1042,Hair Treatment,4000,2025-12-02,2025-12-04,17,2,1,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,41,Male,Show
BK_08952,CUST_1974,Hair Coloring,2500,2025-11-07,2025-11-08,11,1,4,0,0,Online Prepaid,Indiranagar,Saturday,1,39,Male,Show
BK_08953,CUST_0775,Haircut,500,2025-10-19,2025-10-20,14,1,1,0,0,UPI Prepaid,HSR Layout,Monday,0,43,Female,Show
BK_08954,CUST_0396,Haircut,500,2025-12-26,2025-12-27,11,1,9,0,0,Online Prepaid,Indiranagar,Saturday,1,23,Male,Show
BK_08955,CUST_1877,Spa & Massage,3000,2025-08-27,2025-08-31,20,4,16,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,44,Male,Show
BK_08956,CUST_0545,Hair Treatment,4000,2025-11-16,2025-11-17,20,1,7,0,0,Online Prepaid,HSR Layout,Monday,0,38,Female,No-Show
BK_08957,CUST_1719,Facial,1500,2026-01-21,2026-01-23,17,2,2,0,0,Card on File,Koramangala,Friday,0,18,Female,Show
BK_08958,CUST_1399,Bridal Package,15000,2025-09-06,2025-09-11,13,5,2,0,0,Online Prepaid,Jayanagar,Thursday,0,26,Male,Show
BK_08959,CUST_0488,Bridal Package,15000,2025-10-06,2025-10-08,9,2,1,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,39,Female,Show
BK_08960,CUST_0804,Haircut,500,2025-12-20,2025-12-28,12,8,5,0,0,Pay at Salon (Cash),HSR Layout,Sunday,1,35,Female,No-Show
BK_08961,CUST_1452,Hair Treatment,4000,2025-10-12,2025-10-16,13,4,1,0,0,Pay at Salon (Cash),Whitefield,Thursday,0,26,Female,Show
BK_08962,CUST_1333,Haircut,500,2025-10-19,2025-10-27,17,8,8,0,1,Online Prepaid,Jayanagar,Monday,0,38,Female,No-Show
BK_08963,CUST_0340,Facial,1500,2025-08-28,2025-08-29,18,1,3,0,0,Online Prepaid,Indiranagar,Friday,0,34,Female,Show
BK_08964,CUST_0544,Facial,1500,2025-10-26,2025-11-01,11,6,4,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,21,Male,No-Show
BK_08965,CUST_1979,Haircut,500,2025-11-10,2025-11-17,20,7,4,0,0,Pay at Salon (Cash),Koramangala,Monday,0,56,Male,Show
BK_08966,CUST_1404,Haircut,500,2025-11-30,2025-12-07,9,7,2,0,0,Card on File,Koramangala,Sunday,1,18,Male,No-Show
BK_08967,CUST_0646,Haircut,500,2025-08-30,2025-09-01,10,2,1,0,0,UPI Prepaid,Koramangala,Monday,0,29,Male,Show
BK_08968,CUST_0644,Hair Treatment,4000,2025-09-01,2025-09-02,16,1,1,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,56,Female,No-Show
BK_08969,CUST_0566,Haircut,500,2025-10-06,2025-10-11,12,5,9,0,0,UPI Prepaid,Indiranagar,Saturday,1,52,Other,Show
BK_08970,CUST_1837,Haircut,500,2025-10-12,2025-10-17,9,5,9,0,0,UPI Prepaid,Whitefield,Friday,0,40,Female,No-Show
BK_08971,CUST_1944,Haircut,500,2025-10-04,2025-10-09,10,5,1,0,0,Pay at Salon (Cash),Koramangala,Thursday,0,28,Male,Show
BK_08972,CUST_0647,Haircut,500,2025-08-27,2025-09-01,13,5,3,0,0,UPI Prepaid,Jayanagar,Monday,0,21,Male,Show
BK_08973,CUST_0230,Hair Treatment,4000,2025-10-29,2025-11-03,18,5,11,0,0,Online Prepaid,Whitefield,Monday,0,33,Male,Show
BK_08974,CUST_1018,Bridal Package,15000,2025-12-12,2025-12-13,19,1,3,0,0,Card on File,Indiranagar,Saturday,1,32,Male,No-Show
BK_08975,CUST_1373,Haircut,500,2026-02-04,2026-02-19,12,15,4,0,0,Online Prepaid,Koramangala,Thursday,0,28,Female,Show
BK_08976,CUST_1732,Haircut,500,2026-02-07,2026-02-14,17,7,13,0,0,UPI Prepaid,HSR Layout,Saturday,1,32,Female,Show
BK_08977,CUST_1045,Spa & Massage,3000,2025-10-21,2025-10-26,18,5,9,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,28,Female,Show
BK_08978,CUST_1505,Hair Treatment,4000,2025-11-11,2025-11-13,11,2,22,1,0,Online Prepaid,Indiranagar,Thursday,0,35,Other,Show
BK_08979,CUST_1101,Hair Coloring,2500,2025-12-08,2025-12-11,10,3,1,0,0,Online Prepaid,Jayanagar,Thursday,0,20,Male,No-Show
BK_08980,CUST_0319,Facial,1500,2026-01-07,2026-01-08,19,1,1,0,0,Card on File,HSR Layout,Thursday,0,55,Female,Show
BK_08981,CUST_0139,Hair Treatment,4000,2026-01-05,2026-01-14,18,9,16,0,0,Card on File,Koramangala,Wednesday,0,49,Male,Show
BK_08982,CUST_1264,Hair Treatment,4000,2025-12-28,2026-01-03,11,6,15,0,1,Online Prepaid,HSR Layout,Saturday,1,30,Female,Show
BK_08983,CUST_1643,Hair Treatment,4000,2026-01-08,2026-01-13,19,5,3,0,0,Online Prepaid,Jayanagar,Tuesday,0,28,Female,Show
BK_08984,CUST_1985,Haircut,500,2026-01-04,2026-01-08,19,4,16,1,1,Online Prepaid,HSR Layout,Thursday,0,18,Male,No-Show
BK_08985,CUST_0385,Hair Treatment,4000,2025-12-06,2025-12-14,17,8,5,0,0,Pay at Salon (Cash),Jayanagar,Sunday,1,18,Female,Show
BK_08986,CUST_1056,Bridal Package,15000,2026-01-04,2026-01-10,17,6,9,0,0,Pay at Salon (Cash),Jayanagar,Saturday,1,24,Other,Show
BK_08987,CUST_0738,Spa & Massage,3000,2025-09-15,2025-09-19,15,4,5,0,0,Card on File,Jayanagar,Friday,0,32,Female,Show
BK_08988,CUST_1374,Haircut,500,2026-01-31,2026-02-07,10,7,2,0,0,Online Prepaid,Whitefield,Saturday,1,47,Female,Show
BK_08989,CUST_1411,Facial,1500,2025-12-11,2025-12-14,17,3,4,0,0,Card on File,Indiranagar,Sunday,1,33,Female,Show
BK_08990,CUST_0027,Haircut,500,2026-02-04,2026-02-09,17,5,9,0,0,UPI Prepaid,Jayanagar,Monday,0,26,Male,Show
BK_08991,CUST_0564,Hair Coloring,2500,2026-02-12,2026-02-23,16,11,3,0,0,UPI Prepaid,Whitefield,Monday,0,52,Male,No-Show
BK_08992,CUST_1709,Haircut,500,2026-02-16,2026-02-20,18,4,4,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,39,Male,No-Show
BK_08993,CUST_1591,Haircut,500,2025-11-27,2025-11-29,10,2,2,0,0,UPI Prepaid,HSR Layout,Saturday,1,25,Female,Show
BK_08994,CUST_1214,Hair Coloring,2500,2026-02-05,2026-02-08,17,3,3,0,0,Card on File,Whitefield,Sunday,1,41,Female,No-Show
BK_08995,CUST_0221,Facial,1500,2026-01-15,2026-01-16,11,1,3,0,0,Pay at Salon (Cash),HSR Layout,Friday,0,35,Female,Show
BK_08996,CUST_1625,Facial,1500,2026-01-19,2026-01-26,19,7,4,0,0,UPI Prepaid,Koramangala,Monday,0,39,Female,Show
BK_08997,CUST_1966,Facial,1500,2026-01-30,2026-02-06,14,7,1,0,0,Pay at Salon (Cash),Whitefield,Friday,0,29,Female,No-Show
BK_08998,CUST_1372,Spa & Massage,3000,2025-11-04,2025-11-05,9,1,5,0,0,Card on File,Whitefield,Wednesday,0,41,Female,Show
BK_08999,CUST_0235,Hair Treatment,4000,2025-12-15,2025-12-17,20,2,4,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,23,Male,No-Show
BK_09000,CUST_1754,Haircut,500,2025-10-20,2025-10-24,12,4,10,0,0,Card on File,HSR Layout,Friday,0,39,Female,No-Show
BK_09001,CUST_1893,Haircut,500,2025-08-30,2025-09-05,11,6,2,0,0,Online Prepaid,Koramangala,Friday,0,47,Female,No-Show
BK_09002,CUST_1299,Facial,1500,2025-09-06,2025-09-09,19,3,4,0,0,UPI Prepaid,Indiranagar,Tuesday,0,36,Female,Show
BK_09003,CUST_0815,Hair Treatment,4000,2026-01-16,2026-01-20,12,4,6,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,20,Female,Show
BK_09004,CUST_0389,Facial,1500,2026-01-28,2026-02-06,13,9,7,0,0,Online Prepaid,Koramangala,Friday,0,25,Male,No-Show
BK_09005,CUST_1499,Hair Treatment,4000,2025-11-04,2025-11-19,19,15,1,0,0,Card on File,HSR Layout,Wednesday,0,51,Female,Show
BK_09006,CUST_0093,Facial,1500,2025-10-19,2025-10-27,15,8,7,0,0,UPI Prepaid,Koramangala,Monday,0,38,Male,Show
BK_09007,CUST_0218,Spa & Massage,3000,2025-11-24,2025-12-01,17,7,1,0,0,Card on File,HSR Layout,Monday,0,27,Female,No-Show
BK_09008,CUST_0352,Facial,1500,2026-01-18,2026-01-20,13,2,1,0,0,Card on File,HSR Layout,Tuesday,0,18,Other,Show
BK_09009,CUST_1549,Haircut,500,2025-11-01,2025-11-02,18,1,12,1,0,UPI Prepaid,Whitefield,Sunday,1,34,Female,Show
BK_09010,CUST_1997,Hair Treatment,4000,2025-10-04,2025-10-06,17,2,2,0,0,Online Prepaid,Koramangala,Monday,0,32,Female,Show
BK_09011,CUST_0779,Facial,1500,2025-09-11,2025-09-15,13,4,5,0,0,Pay at Salon (Cash),HSR Layout,Monday,0,34,Male,Show
BK_09012,CUST_0959,Hair Treatment,4000,2026-01-10,2026-01-14,18,4,4,0,0,Card on File,Indiranagar,Wednesday,0,26,Other,No-Show
